Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Motherboard,Motherboard_59,0,33240.00515159318,33240.00515159318,59,3,8,Success,-33170.00515159318
CoolingSystem,CoolingSystem_59,0,33245.57657487685,33245.57657487685,59,3,2,Success,-33181.57657487685
CoolingSystem,CoolingSystem_59,0,33251.91948203132,33251.91948203132,59,2,3,Success,-33187.91948203132
CoolingSystem,CoolingSystem_59,0,33262.474172484464,33262.474172484464,59,5,4,Success,-33194.474172484464
CoolingSystem,CoolingSystem_59,0,33272.25424253533,33272.25424253533,59,3,5,Success,-33205.25424253533
CoolingSystem,CoolingSystem_59,0,33283.04825675161,33283.04825675161,59,3,6,Success,-33215.04825675161
Processor,Processor_60,0,33289.898918199055,33289.898918199055,60,3,2,Success,-33224.898918199055
Processor,Processor_60,0,33296.217932520114,33296.217932520114,60,2,3,Success,-33231.217932520114
Processor,Processor_60,0,33309.010072915255,33309.010072915255,60,7,4,Success,-33238.010072915255
Processor,Processor_60,0,33316.53431692466,33316.53431692466,60,2,5,Success,-33249.53431692466
Processor,Processor_60,0,33326.28453638457,33326.28453638457,60,2,6,Success,-33258.28453638457
Processor,Processor_60,0,33335.81359610721,33335.81359610721,60,2,7,Success,-33266.81359610721
Processor,Processor_60,0,33349.88584239628,33349.88584239628,60,5,8,Success,-33276.88584239628
GraphicsCard,GraphicsCard_60,0,33360.14146641996,33360.14146641996,60,6,3,Success,-33291.14146641996
GraphicsCard,GraphicsCard_60,0,33370.14194498399,33370.14194498399,60,6,4,Success,-33300.14194498399
GraphicsCard,GraphicsCard_60,0,33379.47557916356,33379.47557916356,60,3,5,Success,-33311.47557916356
GraphicsCard,GraphicsCard_60,0,33392.87819069096,33392.87819069096,60,6,6,Success,-33320.87819069096
GraphicsCard,GraphicsCard_60,0,33405.35955046121,33405.35955046121,60,4,7,Success,-33334.35955046121
Storage,Storage_60,0,33413.021650698356,33413.021650698356,60,5,2,Success,-33346.021650698356
Storage,Storage_60,0,33420.98521411988,33420.98521411988,60,3,3,Success,-33354.98521411988
Storage,Storage_60,0,33428.868327840624,33428.868327840624,60,3,4,Success,-33361.868327840624
Storage,Storage_60,0,33438.05968634002,33438.05968634002,60,4,5,Success,-33369.05968634002
Storage,Storage_60,0,33448.650567907505,33448.650567907505,60,3,6,Success,-33379.650567907505
Storage,Storage_60,0,33460.003157471016,33460.003157471016,60,3,7,Success,-33390.003157471016
Storage,Storage_60,0,33474.24273044025,33474.24273044025,60,5,8,Success,-33401.24273044025
Box,Box_60,0,33481.404790786924,33481.404790786924,60,4,2,Success,-33415.404790786924
Box,Box_60,0,33491.00627383856,33491.00627383856,60,5,3,Success,-33423.00627383856
Box,Box_60,0,33501.66274068205,33501.66274068205,60,5,4,Success,-33432.66274068205
Box,Box_60,0,33515.010104126195,33515.010104126195,60,7,5,Success,-33443.010104126195
Box,Box_60,0,33525.73006804231,33525.73006804231,60,3,6,Success,-33456.73006804231
Box,Box_60,0,33537.29092178777,33537.29092178777,60,4,7,Success,-33466.29092178777
Box,Box_60,0,33552.802769533955,33552.802769533955,60,7,8,Success,-33477.802769533955
PowerSupply,PowerSupply_60,0,33561.89458058361,33561.89458058361,60,6,2,Success,-33493.89458058361
PowerSupply,PowerSupply_60,0,33570.90236478523,33570.90236478523,60,5,3,Success,-33502.90236478523
PowerSupply,PowerSupply_60,0,33579.07406603154,33579.07406603154,60,3,5,Success,-33511.07406603154
PowerSupply,PowerSupply_60,0,33589.88095461116,33589.88095461116,60,4,6,Success,-33519.88095461116
PowerSupply,PowerSupply_60,0,33600.87849970998,33600.87849970998,60,2,7,Success,-33531.87849970998
PowerSupply,PowerSupply_60,0,33613.02951911457,33613.02951911457,60,3,8,Success,-33542.02951911457
RAM,RAM_60,0,33621.77270720695,33621.77270720695,60,5,2,Success,-33554.77270720695
RAM,RAM_60,0,33627.48948017119,33627.48948017119,60,2,3,Success,-33562.48948017119
RAM,RAM_60,0,33639.717241999315,33639.717241999315,60,6,5,Success,-33568.717241999315
RAM,RAM_60,0,33653.98539210958,33653.98539210958,60,7,6,Success,-33580.98539210958
RAM,RAM_60,0,33668.93686003888,33668.93686003888,60,6,7,Success,-33595.93686003888
RAM,RAM_60,0,33681.23250981395,33681.23250981395,60,4,8,Success,-33609.23250981395
Motherboard,Motherboard_60,0,33689.47161696327,33689.47161696327,60,6,2,Success,-33621.47161696327
Motherboard,Motherboard_60,0,33699.38342172817,33699.38342172817,60,5,4,Success,-33630.38342172817
Motherboard,Motherboard_60,0,33708.83389770171,33708.83389770171,60,4,5,Success,-33639.83389770171
Motherboard,Motherboard_60,0,33718.99821101381,33718.99821101381,60,4,6,Success,-33648.99821101381
Motherboard,Motherboard_60,0,33729.60965707512,33729.60965707512,60,3,7,Success,-33659.60965707512
Motherboard,Motherboard_60,0,33744.785441697044,33744.785441697044,60,6,8,Success,-33670.785441697044
CoolingSystem,CoolingSystem_60,0,33751.6318376096,33751.6318376096,60,4,2,Success,-33685.6318376096
CoolingSystem,CoolingSystem_60,0,33759.450813347845,33759.450813347845,60,2,4,Success,-33693.450813347845
CoolingSystem,CoolingSystem_60,0,33769.82567397413,33769.82567397413,60,4,6,Success,-33699.82567397413
CoolingSystem,CoolingSystem_60,0,33784.228696137914,33784.228696137914,60,6,7,Success,-33711.228696137914
CoolingSystem,CoolingSystem_60,0,33798.547077150026,33798.547077150026,60,6,8,Success,-33724.547077150026
Processor,Processor_30,0,33809.21918130626,33809.21918130626,30,6,4,Success,-33769.21918130626
GraphicsCard,GraphicsCard_30,0,33820.425952287354,33820.425952287354,30,6,5,Success,-33779.425952287354
PowerSupply,PowerSupply_30,0,33830.314348472035,33830.314348472035,30,5,3,Success,-33792.314348472035
PowerSupply,PowerSupply_30,0,33841.57392548992,33841.57392548992,30,3,8,Success,-33800.57392548992
RAM,RAM_30,0,33854.50514902967,33854.50514902967,30,7,4,Success,-33813.50514902967
CoolingSystem,CoolingSystem_30,0,33864.38989015363,33864.38989015363,30,5,4,Success,-33825.38989015363
CoolingSystem,CoolingSystem_30,0,33877.192383527494,33877.192383527494,30,5,6,Success,-33836.192383527494
Storage,Storage_20,0,33885.68571167604,33885.68571167604,20,5,3,Success,-33857.68571167604
Box,Box_20,0,33895.64560723075,33895.64560723075,20,6,3,Success,-33866.64560723075
Processor,Processor_61,0,33900.35666581597,33900.35666581597,61,2,2,Success,-33835.35666581597
Processor,Processor_61,0,33907.88213534125,33907.88213534125,61,4,3,Success,-33839.88213534125
Processor,Processor_61,0,33919.333453422056,33919.333453422056,61,6,4,Success,-33848.333453422056
Processor,Processor_61,0,33930.0305045353,33930.0305045353,61,4,5,Success,-33860.0305045353
Processor,Processor_61,0,33943.147402351584,33943.147402351584,61,6,6,Success,-33870.147402351584
Processor,Processor_61,0,33956.0785485684,33956.0785485684,61,5,7,Success,-33883.0785485684
Processor,Processor_61,0,33968.26256577226,33968.26256577226,61,4,8,Success,-33895.26256577226
GraphicsCard,GraphicsCard_61,0,33972.5924078587,33972.5924078587,61,2,2,Success,-33907.5924078587
GraphicsCard,GraphicsCard_61,0,33982.71010800717,33982.71010800717,61,7,3,Success,-33911.71010800717
GraphicsCard,GraphicsCard_61,0,33993.409136562295,33993.409136562295,61,5,4,Success,-33923.409136562295
GraphicsCard,GraphicsCard_61,0,34003.7638955414,34003.7638955414,61,4,5,Success,-33933.7638955414
GraphicsCard,GraphicsCard_61,0,34013.50062060598,34013.50062060598,61,3,6,Success,-33943.50062060598
GraphicsCard,GraphicsCard_61,0,34025.14462827907,34025.14462827907,61,4,7,Success,-33953.14462827907
GraphicsCard,GraphicsCard_61,0,34037.47603636423,34037.47603636423,61,4,8,Success,-33964.47603636423
Storage,Storage_61,0,34045.09215235645,34045.09215235645,61,5,2,Success,-33977.09215235645
Storage,Storage_61,0,34055.686978317775,34055.686978317775,61,6,3,Success,-33985.686978317775
Storage,Storage_61,0,34062.811079323896,34062.811079323896,61,3,4,Success,-33994.811079323896
Storage,Storage_61,0,34074.727132366876,34074.727132366876,61,5,5,Success,-34003.727132366876
Storage,Storage_61,0,34087.59427468656,34087.59427468656,61,6,6,Success,-34014.59427468656
Storage,Storage_61,0,34101.46656385457,34101.46656385457,61,5,7,Success,-34028.46656385457
Storage,Storage_61,0,34114.138422920536,34114.138422920536,61,3,8,Success,-34042.138422920536
Box,Box_61,0,34123.25896655505,34123.25896655505,61,6,2,Success,-34054.25896655505
Box,Box_61,0,34133.42903718052,34133.42903718052,61,7,3,Success,-34062.42903718052
Box,Box_61,0,34140.59385344915,34140.59385344915,61,3,4,Success,-34072.59385344915
Box,Box_61,0,34153.16972479484,34153.16972479484,61,7,5,Success,-34080.16972479484
Box,Box_61,0,34166.62517892641,34166.62517892641,61,6,7,Success,-34092.62517892641
Box,Box_61,0,34178.732438649684,34178.732438649684,61,4,8,Success,-34105.732438649684
PowerSupply,PowerSupply_61,0,34188.125906366426,34188.125906366426,61,6,2,Success,-34119.125906366426
PowerSupply,PowerSupply_61,0,34198.67854593753,34198.67854593753,61,6,3,Success,-34128.67854593753
PowerSupply,PowerSupply_61,0,34209.18311447874,34209.18311447874,61,5,4,Success,-34139.18311447874
PowerSupply,PowerSupply_61,0,34220.74293221227,34220.74293221227,61,6,5,Success,-34148.74293221227
PowerSupply,PowerSupply_61,0,34232.75672852093,34232.75672852093,61,5,6,Success,-34160.75672852093
PowerSupply,PowerSupply_61,0,34246.139737503574,34246.139737503574,61,5,7,Success,-34173.139737503574
PowerSupply,PowerSupply_61,0,34258.699834735155,34258.699834735155,61,4,8,Success,-34185.699834735155
RAM,RAM_61,0,34267.53896210602,34267.53896210602,61,6,2,Success,-34198.53896210602
RAM,RAM_61,0,34274.58062463936,34274.58062463936,61,3,4,Success,-34206.58062463936
RAM,RAM_61,0,34283.34480920329,34283.34480920329,61,2,5,Success,-34215.34480920329
RAM,RAM_61,0,34293.403661021475,34293.403661021475,61,4,6,Success,-34222.403661021475
RAM,RAM_61,0,34305.66914453764,34305.66914453764,61,5,7,Success,-34232.66914453764
RAM,RAM_61,0,34320.48778069173,34320.48778069173,61,6,8,Success,-34245.48778069173
Motherboard,Motherboard_61,0,34326.82274954543,34326.82274954543,61,4,2,Success,-34259.82274954543
Motherboard,Motherboard_61,0,34335.71148427434,34335.71148427434,61,5,3,Success,-34266.71148427434
Motherboard,Motherboard_61,0,34344.75175618095,34344.75175618095,61,4,4,Success,-34275.75175618095
Motherboard,Motherboard_61,0,34354.052145890084,34354.052145890084,61,3,5,Success,-34285.052145890084
Motherboard,Motherboard_61,0,34365.693041487335,34365.693041487335,61,3,7,Success,-34294.693041487335
Motherboard,Motherboard_61,0,34378.01344473546,34378.01344473546,61,3,8,Success,-34306.01344473546
CoolingSystem,CoolingSystem_61,0,34386.33010262164,34386.33010262164,61,6,2,Success,-34317.33010262164
CoolingSystem,CoolingSystem_61,0,34393.54607848772,34393.54607848772,61,3,3,Success,-34326.54607848772
CoolingSystem,CoolingSystem_61,0,34403.84689662634,34403.84689662634,61,6,4,Success,-34332.84689662634
CoolingSystem,CoolingSystem_61,0,34417.76115534088,34417.76115534088,61,7,5,Success,-34344.76115534088
CoolingSystem,CoolingSystem_61,0,34426.927022971904,34426.927022971904,61,3,6,Success,-34356.927022971904
CoolingSystem,CoolingSystem_61,0,34440.12156496692,34440.12156496692,61,5,7,Success,-34367.12156496692
CoolingSystem,CoolingSystem_61,0,34455.62293811184,34455.62293811184,61,6,8,Success,-34380.62293811184
Processor,Processor_62,0,34464.499922802876,34464.499922802876,62,5,2,Success,-34395.499922802876
Processor,Processor_62,0,34473.3279831986,34473.3279831986,62,4,3,Success,-34404.3279831986
Processor,Processor_62,0,34481.942061061076,34481.942061061076,62,4,4,Success,-34411.942061061076
Processor,Processor_62,0,34492.70751081366,34492.70751081366,62,4,5,Success,-34421.70751081366
Processor,Processor_62,0,34504.262807073654,34504.262807073654,62,4,6,Success,-34432.262807073654
Processor,Processor_62,0,34515.60497096545,34515.60497096545,62,3,8,Success,-34442.60497096545
GraphicsCard,GraphicsCard_62,0,34524.875096297146,34524.875096297146,62,7,2,Success,-34453.875096297146
GraphicsCard,GraphicsCard_62,0,34532.420987021556,34532.420987021556,62,4,3,Success,-34463.420987021556
GraphicsCard,GraphicsCard_62,0,34539.89642706528,34539.89642706528,62,3,4,Success,-34470.89642706528
GraphicsCard,GraphicsCard_62,0,34551.26107945533,34551.26107945533,62,5,5,Success,-34479.26107945533
GraphicsCard,GraphicsCard_62,0,34564.16530130017,34564.16530130017,62,5,6,Success,-34491.16530130017
Storage,Storage_62,0,34568.73837975496,34568.73837975496,62,2,2,Success,-34502.73837975496
Storage,Storage_62,0,34580.42131817806,34580.42131817806,62,7,3,Success,-34508.42131817806
Storage,Storage_62,0,34588.61417974382,34588.61417974382,62,4,4,Success,-34518.61417974382
Storage,Storage_62,0,34600.38851987945,34600.38851987945,62,6,5,Success,-34527.38851987945
Storage,Storage_62,0,34613.224129183625,34613.224129183625,62,5,6,Success,-34540.224129183625
Storage,Storage_62,0,34626.549275733065,34626.549275733065,62,6,7,Success,-34551.549275733065
Storage,Storage_62,0,34640.88094550368,34640.88094550368,62,6,8,Success,-34564.88094550368
Box,Box_62,0,34647.21329285943,34647.21329285943,62,3,2,Success,-34580.21329285943
Box,Box_62,0,34653.35844886292,34653.35844886292,62,2,3,Success,-34586.35844886292
Box,Box_62,0,34660.77771047526,34660.77771047526,62,2,4,Success,-34592.77771047526
Box,Box_62,0,34668.98435830083,34668.98435830083,62,3,5,Success,-34598.98435830083
Box,Box_62,0,34680.82762773194,34680.82762773194,62,4,7,Success,-34607.82762773194
Box,Box_62,0,34693.81480458016,34693.81480458016,62,3,8,Success,-34620.81480458016
PowerSupply,PowerSupply_62,0,34704.77516591508,34704.77516591508,62,7,2,Success,-34633.77516591508
PowerSupply,PowerSupply_62,0,34716.06457504458,34716.06457504458,62,7,3,Success,-34644.06457504458
PowerSupply,PowerSupply_62,0,34725.45859824518,34725.45859824518,62,4,4,Success,-34655.45859824518
PowerSupply,PowerSupply_62,0,34734.71582075969,34734.71582075969,62,4,5,Success,-34663.71582075969
PowerSupply,PowerSupply_62,0,34747.13452068934,34747.13452068934,62,6,6,Success,-34673.13452068934
PowerSupply,PowerSupply_62,0,34760.648094451135,34760.648094451135,62,6,7,Success,-34685.648094451135
PowerSupply,PowerSupply_62,0,34774.156856431495,34774.156856431495,62,4,8,Success,-34700.156856431495
RAM,RAM_62,0,34781.836601995354,34781.836601995354,62,5,2,Success,-34712.836601995354
RAM,RAM_62,0,34793.21980362287,34793.21980362287,62,7,3,Success,-34721.21980362287
RAM,RAM_62,0,34802.97159063141,34802.97159063141,62,5,4,Success,-34731.97159063141
RAM,RAM_62,0,34813.3813968225,34813.3813968225,62,4,5,Success,-34742.3813968225
RAM,RAM_62,0,34823.77588253617,34823.77588253617,62,4,6,Success,-34751.77588253617
RAM,RAM_62,0,34835.804486385576,34835.804486385576,62,3,8,Success,-34762.804486385576
Motherboard,Motherboard_62,0,34844.19140608233,34844.19140608233,62,6,2,Success,-34774.19140608233
Motherboard,Motherboard_62,0,34854.44388929531,34854.44388929531,62,7,3,Success,-34782.44388929531
Motherboard,Motherboard_62,0,34863.468199645176,34863.468199645176,62,5,4,Success,-34792.468199645176
Motherboard,Motherboard_62,0,34871.9465525428,34871.9465525428,62,3,5,Success,-34801.9465525428
Motherboard,Motherboard_62,0,34884.06832241193,34884.06832241193,62,6,6,Success,-34810.06832241193
Motherboard,Motherboard_62,0,34894.73813634085,34894.73813634085,62,2,7,Success,-34823.73813634085
Motherboard,Motherboard_62,0,34909.467263290644,34909.467263290644,62,6,8,Success,-34833.467263290644
CoolingSystem,CoolingSystem_62,0,34915.27112361852,34915.27112361852,62,3,2,Success,-34848.27112361852
CoolingSystem,CoolingSystem_62,0,34926.13774177261,34926.13774177261,62,7,3,Success,-34854.13774177261
CoolingSystem,CoolingSystem_62,0,34936.81407809319,34936.81407809319,62,6,4,Success,-34864.81407809319
CoolingSystem,CoolingSystem_62,0,34948.30267421762,34948.30267421762,62,5,5,Success,-34876.30267421762
CoolingSystem,CoolingSystem_62,0,34959.489415984455,34959.489415984455,62,4,6,Success,-34887.489415984455
CoolingSystem,CoolingSystem_62,0,34968.76335372089,34968.76335372089,62,2,7,Success,-34897.76335372089
CoolingSystem,CoolingSystem_62,0,34981.06740400429,34981.06740400429,62,4,8,Success,-34907.06740400429
GraphicsCard,GraphicsCard_31,0,34988.88840912049,34988.88840912049,31,4,2,Success,-34951.88840912049
Storage,Storage_31,0,34999.56194827291,34999.56194827291,31,6,3,Success,-34959.56194827291
Storage,Storage_31,0,35010.054388985605,35010.054388985605,31,4,6,Success,-34969.054388985605
PowerSupply,PowerSupply_31,0,35021.10676631394,35021.10676631394,31,4,7,Success,-34979.10676631394
Motherboard,Motherboard_31,0,35031.37564802555,35031.37564802555,31,6,3,Success,-34991.37564802555
CoolingSystem,CoolingSystem_31,0,35042.27465974244,35042.27465974244,31,7,2,Success,-35002.27465974244
CoolingSystem,CoolingSystem_31,0,35052.86185385606,35052.86185385606,31,3,7,Success,-35011.86185385606
Processor,Processor_63,0,35058.42573610163,35058.42573610163,63,2,2,Success,-34991.42573610163
Processor,Processor_63,0,35066.814770354664,35066.814770354664,63,5,3,Success,-34995.814770354664
Processor,Processor_63,0,35077.16144492597,35077.16144492597,63,6,4,Success,-35004.16144492597
Processor,Processor_63,0,35090.12892873569,35090.12892873569,63,6,5,Success,-35016.12892873569
Processor,Processor_63,0,35103.08727479059,35103.08727479059,63,5,6,Success,-35029.08727479059
Processor,Processor_63,0,35115.86584341461,35115.86584341461,63,5,7,Success,-35040.86584341461
Processor,Processor_63,0,35131.202130937956,35131.202130937956,63,6,8,Success,-35054.202130937956
GraphicsCard,GraphicsCard_63,0,35138.65853547103,35138.65853547103,63,4,2,Success,-35069.65853547103
GraphicsCard,GraphicsCard_63,0,35148.689750527,35148.689750527,63,6,3,Success,-35076.689750527
GraphicsCard,GraphicsCard_63,0,35156.38209378765,35156.38209378765,63,3,4,Success,-35086.38209378765
GraphicsCard,GraphicsCard_63,0,35169.11236619645,35169.11236619645,63,6,5,Success,-35095.11236619645
GraphicsCard,GraphicsCard_63,0,35182.467460242995,35182.467460242995,63,5,7,Success,-35107.467460242995
GraphicsCard,GraphicsCard_63,0,35195.61913121394,35195.61913121394,63,5,8,Success,-35119.61913121394
Storage,Storage_63,0,35205.341742665056,35205.341742665056,63,6,2,Success,-35134.341742665056
Storage,Storage_63,0,35210.6100291937,35210.6100291937,63,2,3,Success,-35142.6100291937
Storage,Storage_63,0,35218.03377607927,35218.03377607927,63,3,4,Success,-35148.03377607927
Storage,Storage_63,0,35226.944262717065,35226.944262717065,63,3,5,Success,-35155.944262717065
Storage,Storage_63,0,35237.50849032203,35237.50849032203,63,3,6,Success,-35165.50849032203
Storage,Storage_63,0,35252.094013189984,35252.094013189984,63,6,7,Success,-35176.094013189984
Storage,Storage_63,0,35264.572814562795,35264.572814562795,63,3,8,Success,-35190.572814562795
Box,Box_63,0,35274.49829896152,35274.49829896152,63,5,3,Success,-35203.49829896152
Box,Box_63,0,35284.048256621325,35284.048256621325,63,4,4,Success,-35213.048256621325
Box,Box_63,0,35292.98944382322,35292.98944382322,63,2,5,Success,-35222.98944382322
Box,Box_63,0,35305.87588609836,35305.87588609836,63,6,6,Success,-35230.87588609836
Box,Box_63,0,35318.81677081508,35318.81677081508,63,4,7,Success,-35244.81677081508
Box,Box_63,0,35329.04795667435,35329.04795667435,63,2,8,Success,-35256.04795667435
PowerSupply,PowerSupply_63,0,35336.43588408245,35336.43588408245,63,4,2,Success,-35267.43588408245
PowerSupply,PowerSupply_63,0,35346.887475271775,35346.887475271775,63,7,3,Success,-35273.887475271775
PowerSupply,PowerSupply_63,0,35359.496348366425,35359.496348366425,63,7,4,Success,-35285.496348366425
PowerSupply,PowerSupply_63,0,35370.431832844035,35370.431832844035,63,3,6,Success,-35298.431832844035
PowerSupply,PowerSupply_63,0,35383.723567969064,35383.723567969064,63,6,7,Success,-35307.723567969064
PowerSupply,PowerSupply_63,0,35395.44109555533,35395.44109555533,63,3,8,Success,-35321.44109555533
RAM,RAM_63,0,35404.62907439637,35404.62907439637,63,5,3,Success,-35333.62907439637
RAM,RAM_63,0,35414.71752284479,35414.71752284479,63,6,4,Success,-35341.71752284479
RAM,RAM_63,0,35423.10943748156,35423.10943748156,63,3,5,Success,-35352.10943748156
RAM,RAM_63,0,35432.63288954169,35432.63288954169,63,3,6,Success,-35360.63288954169
RAM,RAM_63,0,35445.53501561628,35445.53501561628,63,5,7,Success,-35370.53501561628
RAM,RAM_63,0,35459.1662013476,35459.1662013476,63,5,8,Success,-35383.1662013476
Motherboard,Motherboard_63,0,35464.84084581449,35464.84084581449,63,3,2,Success,-35396.84084581449
Motherboard,Motherboard_63,0,35472.67010297642,35472.67010297642,63,4,3,Success,-35402.67010297642
Motherboard,Motherboard_63,0,35484.482753438584,35484.482753438584,63,6,4,Success,-35411.482753438584
Motherboard,Motherboard_63,0,35492.872091857076,35492.872091857076,63,2,5,Success,-35422.872091857076
Motherboard,Motherboard_63,0,35505.551140881034,35505.551140881034,63,6,6,Success,-35430.551140881034
Motherboard,Motherboard_63,0,35519.343274025625,35519.343274025625,63,5,7,Success,-35444.343274025625
Motherboard,Motherboard_63,0,35534.885963002904,35534.885963002904,63,6,8,Success,-35457.885963002904
CoolingSystem,CoolingSystem_63,0,35542.39312918555,35542.39312918555,63,5,2,Success,-35472.39312918555
CoolingSystem,CoolingSystem_63,0,35550.658588288024,35550.658588288024,63,4,3,Success,-35480.658588288024
CoolingSystem,CoolingSystem_63,0,35562.580210839675,35562.580210839675,63,6,4,Success,-35489.580210839675
CoolingSystem,CoolingSystem_63,0,35573.98510813856,35573.98510813856,63,5,5,Success,-35500.98510813856
CoolingSystem,CoolingSystem_63,0,35585.93717795792,35585.93717795792,63,5,6,Success,-35511.93717795792
CoolingSystem,CoolingSystem_63,0,35595.13388870699,35595.13388870699,63,2,7,Success,-35523.13388870699
Processor,Processor_64,0,35602.078099171784,35602.078099171784,64,4,2,Success,-35532.078099171784
Processor,Processor_64,0,35612.44436521094,35612.44436521094,64,7,3,Success,-35538.44436521094
Processor,Processor_64,0,35621.23238906878,35621.23238906878,64,4,4,Success,-35549.23238906878
Processor,Processor_64,0,35633.727784736744,35633.727784736744,64,6,5,Success,-35558.727784736744
Processor,Processor_64,0,35645.09541581021,35645.09541581021,64,5,6,Success,-35570.09541581021
Processor,Processor_64,0,35659.37315167627,35659.37315167627,64,6,7,Success,-35582.37315167627
Processor,Processor_64,0,35672.79754394877,35672.79754394877,64,4,8,Success,-35596.79754394877
GraphicsCard,GraphicsCard_64,0,35678.35264342098,35678.35264342098,64,2,2,Success,-35610.35264342098
GraphicsCard,GraphicsCard_64,0,35687.5325891664,35687.5325891664,64,5,3,Success,-35615.5325891664
GraphicsCard,GraphicsCard_64,0,35697.56851562944,35697.56851562944,64,6,4,Success,-35623.56851562944
GraphicsCard,GraphicsCard_64,0,35706.48830899628,35706.48830899628,64,3,5,Success,-35634.48830899628
GraphicsCard,GraphicsCard_64,0,35720.65727491154,35720.65727491154,64,7,6,Success,-35643.65727491154
GraphicsCard,GraphicsCard_64,0,35734.559364186134,35734.559364186134,64,5,8,Success,-35657.559364186134
Storage,Storage_64,0,35739.556377960624,35739.556377960624,64,2,2,Success,-35671.556377960624
Storage,Storage_64,0,35747.26403689175,35747.26403689175,64,3,3,Success,-35677.26403689175
Storage,Storage_64,0,35756.10175771286,35756.10175771286,64,4,4,Success,-35684.10175771286
Storage,Storage_64,0,35766.66133583581,35766.66133583581,64,3,6,Success,-35693.66133583581
Storage,Storage_64,0,35778.52908806042,35778.52908806042,64,4,7,Success,-35703.52908806042
Storage,Storage_64,0,35793.723949754196,35793.723949754196,64,6,8,Success,-35715.723949754196
Box,Box_64,0,35803.43199353471,35803.43199353471,64,6,2,Success,-35731.43199353471
Box,Box_64,0,35813.27407556423,35813.27407556423,64,6,3,Success,-35740.27407556423
Box,Box_64,0,35826.11104240207,35826.11104240207,64,6,5,Success,-35751.11104240207
Box,Box_64,0,35836.853905457116,35836.853905457116,64,4,6,Success,-35762.853905457116
Box,Box_64,0,35851.92378438821,35851.92378438821,64,7,7,Success,-35773.92378438821
Box,Box_64,0,35865.53513147988,35865.53513147988,64,4,8,Success,-35789.53513147988
PowerSupply,PowerSupply_64,0,35873.48047344122,35873.48047344122,64,4,2,Success,-35803.48047344122
PowerSupply,PowerSupply_64,0,35880.353821872544,35880.353821872544,64,3,3,Success,-35810.353821872544
PowerSupply,PowerSupply_64,0,35893.492602306476,35893.492602306476,64,7,5,Success,-35817.492602306476
PowerSupply,PowerSupply_64,0,35908.032175677814,35908.032175677814,64,7,6,Success,-35831.032175677814
PowerSupply,PowerSupply_64,0,35918.27347331435,35918.27347331435,64,2,8,Success,-35844.27347331435
RAM,RAM_64,0,35927.54884986677,35927.54884986677,64,7,2,Success,-35854.54884986677
RAM,RAM_64,0,35937.34827216431,35937.34827216431,64,6,3,Success,-35864.34827216431
RAM,RAM_64,0,35948.935573724535,35948.935573724535,64,6,4,Success,-35874.935573724535
RAM,RAM_64,0,35961.36608710283,35961.36608710283,64,5,6,Success,-35886.36608710283
RAM,RAM_64,0,35970.40966460575,35970.40966460575,64,2,7,Success,-35897.40966460575
RAM,RAM_64,0,35984.18688529866,35984.18688529866,64,4,8,Success,-35908.18688529866
Motherboard,Motherboard_64,0,35990.15839280146,35990.15839280146,64,3,2,Success,-35921.15839280146
Motherboard,Motherboard_64,0,35996.214592445634,35996.214592445634,64,3,3,Success,-35926.214592445634
Motherboard,Motherboard_64,0,36004.72920594406,36004.72920594406,64,4,4,Success,-35932.72920594406
Motherboard,Motherboard_64,0,36013.00300520933,36013.00300520933,64,3,5,Success,-35941.00300520933
Motherboard,Motherboard_64,0,36025.8783488068,36025.8783488068,64,5,6,Success,-35950.8783488068
Motherboard,Motherboard_64,0,36040.520999433546,36040.520999433546,64,7,7,Success,-35962.520999433546
Motherboard,Motherboard_64,0,36056.170599154706,36056.170599154706,64,6,8,Success,-35978.170599154706
CoolingSystem,CoolingSystem_64,0,36062.26340496033,36062.26340496033,64,4,2,Success,-35992.26340496033
CoolingSystem,CoolingSystem_64,0,36069.69704402952,36069.69704402952,64,4,3,Success,-35998.69704402952
CoolingSystem,CoolingSystem_64,0,36080.82998450873,36080.82998450873,64,5,6,Success,-36005.82998450873
CoolingSystem,CoolingSystem_64,0,36093.478349418525,36093.478349418525,64,3,8,Success,-36018.478349418525
GraphicsCard,GraphicsCard_32,0,36100.66077863696,36100.66077863696,32,2,5,Success,-36061.66077863696
GraphicsCard,GraphicsCard_32,0,36112.5138172052,36112.5138172052,32,3,8,Success,-36069.5138172052
Storage,Storage_32,0,36119.95295707411,36119.95295707411,32,2,5,Success,-36080.95295707411
RAM,RAM_32,0,36131.27951823911,36131.27951823911,32,6,5,Success,-36088.27951823911
Motherboard,Motherboard_32,0,36142.451208966704,36142.451208966704,32,7,4,Success,-36099.451208966704
Processor,Processor_65,0,36152.171844714,36152.171844714,65,6,3,Success,-36078.171844714
Processor,Processor_65,0,36159.646595963975,36159.646595963975,65,3,4,Success,-36087.646595963975
Processor,Processor_65,0,36167.48040164623,36167.48040164623,65,2,5,Success,-36095.48040164623
Processor,Processor_65,0,36180.240067209736,36180.240067209736,65,5,6,Success,-36104.240067209736
Processor,Processor_65,0,36194.90369349467,36194.90369349467,65,6,7,Success,-36116.90369349467
Processor,Processor_65,0,36208.388747819794,36208.388747819794,65,5,8,Success,-36130.388747819794
